University_Code,University_Name,County,Type,Degree,Total_Students,Male,Female,FirstYear_Male,FirstYear_Female,SecondYear_Male,SecondYear_Female,ThirdYear_Male,ThirdYear_Female,FourthYear_Male,FourthYear_Female,FifthYear_Male,FifthYear_Female,SixthYear_Male,SixthYear_Female,SeventhYear_Male,SeventhYear_Female,Supersenior_Male,Supersenior_Female
1031,輔英科技大學,12 高雄市,進修部在職專班,學士班,560,374,186,134,74,106,30,51,35,56,38,0,0,0,0,0,0,27,9
1031,輔英科技大學,12 高雄市,進修部在職專班,學士班,656,141,515,0,0,0,0,56,248,60,227,17,17,0,0,0,0,8,23
1032,明新科技大學,04 新竹縣,日間部學制,碩士班,267,179,88,59,33,64,24,41,23,15,8,0,0,0,0,0,0,0,0
1032,明新科技大學,04 新竹縣,日間部學制,學士班,8340,5152,3188,1372,859,1234,748,1151,687,1137,801,0,0,0,0,0,0,258,93
1032,明新科技大學,04 新竹縣,日間部學制,副學士,8,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,明新科技大學,04 新竹縣,進修部學制,碩士班,330,257,73,107,48,63,15,39,8,26,1,11,1,11,0,0,0,0,0
1032,明新科技大學,04 新竹縣,進修部在職專班,學士班,3294,2038,1256,530,306,427,248,395,281,459,331,0,0,0,0,0,0,227,90
1032,明新科技大學,04 新竹縣,進修部在職專班,學士班,110,61,49,0,0,0,0,52,34,8,11,0,0,0,0,0,0,1,4
1032,明新科技大學,04 新竹縣,進修部在職專班,副學士,43,23,20,17,12,4,7,0,0,0,0,0,0,0,0,0,0,2,1
1033,長榮大學,11 臺南市,日間部學制,博士班,37,26,11,5,3,7,1,5,1,4,2,2,1,2,2,1,1,0,0
1033,長榮大學,11 臺南市,日間部學制,碩士班,379,149,230,57,83,42,56,26,43,24,45,0,3,0,0,0,0,0,0
1033,長榮大學,11 臺南市,日間部學制,學士班,8210,3594,4616,766,1206,781,958,791,1113,1014,1204,0,0,0,0,0,0,242,135
1033,長榮大學,11 臺南市,進修部學制,碩士班,94,39,55,15,20,10,14,6,5,3,8,5,8,0,0,0,0,0,0
1033,長榮大學,11 臺南市,進修學士班,學士班,539,314,225,142,125,56,17,57,40,39,37,0,0,0,0,0,0,20,6
1034,弘光科技大學,06 臺中市,日間部學制,博士班,10,1,9,0,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0
1034,弘光科技大學,06 臺中市,日間部學制,碩士班,194,55,139,21,48,27,51,7,27,0,13,0,0,0,0,0,0,0,0
1034,弘光科技大學,06 臺中市,日間部學制,學士班,7363,2726,4637,655,1171,641,1137,651,1153,646,1049,0,0,0,0,0,0,133,127
1034,弘光科技大學,06 臺中市,日間部學制,學士班,704,26,678,0,0,0,0,14,342,12,335,0,0,0,0,0,0,0,1
1034,弘光科技大學,06 臺中市,日間部學制,副學士,265,23,242,10,44,3,49,3,49,4,47,2,50,0,0,0,0,1,3
1034,弘光科技大學,06 臺中市,進修部學制,碩士班,98,24,74,12,23,6,19,5,18,1,14,0,0,0,0,0,0,0,0
1034,弘光科技大學,06 臺中市,進修部在職專班,學士班,3317,1460,1857,398,505,343,406,321,415,284,407,13,23,0,0,0,0,101,101
1034,弘光科技大學,06 臺中市,進修部在職專班,學士班,860,48,812,0,0,0,0,23,326,14,275,10,203,0,0,0,0,1,8
1034,弘光科技大學,06 臺中市,進修部在職專班,副學士,160,28,132,19,66,9,62,0,0,0,0,0,0,0,0,0,0,0,4
1035,中國醫藥大學,19 臺中市,日間部學制,博士班,385,227,158,51,35,45,28,46,29,25,26,24,16,24,14,12,10,0,0
1035,中國醫藥大學,19 臺中市,日間部學制,碩士班,508,203,305,95,138,83,124,21,35,4,8,0,0,0,0,0,0,0,0
1035,中國醫藥大學,19 臺中市,日間部學制,學士班,6420,2866,3554,515,725,519,736,550,740,528,716,342,306,171,140,172,126,69,65
1035,中國醫藥大學,19 臺中市,進修部學制,碩士班,74,27,47,14,28,11,14,2,4,0,1,0,0,0,0,0,0,0,0
1035,中國醫藥大學,19 臺中市,進修部在職專班,學士班,38,5,33,0,0,0,0,0,0,1,8,4,25,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,日間部學制,碩士班,296,207,89,123,56,39,18,15,11,30,4,0,0,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,日間部學制,學士班,7159,4676,2483,1470,704,1031,547,881,523,1028,619,0,0,0,0,0,0,266,90
1036,健行科技大學,03 桃園市,日間部學制,學士班,69,27,42,0,0,0,0,7,15,16,26,0,0,0,0,0,0,4,1
1036,健行科技大學,03 桃園市,日間部學制,副學士,26,25,1,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,進修部學制,碩士班,55,34,21,23,17,2,1,7,3,1,0,1,0,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,進修部在職專班,學士班,3598,2343,1255,730,398,646,316,436,210,425,285,0,0,0,0,0,0,106,46
1036,健行科技大學,03 桃園市,進修部在職專班,學士班,130,56,74,0,0,0,0,36,39,18,33,0,0,0,0,0,0,2,2
1037,正修科技大學,12 高雄市,日間部學制,博士班,12,12,0,3,0,2,0,2,0,3,0,1,0,0,0,1,0,0,0
1037,正修科技大學,12 高雄市,日間部學制,碩士班,349,204,145,86,72,89,57,22,10,7,6,0,0,0,0,0,0,0,0
1037,正修科技大學,12 高雄市,日間部學制,學士班,8959,5200,3759,1431,962,1194,898,1173,882,1200,954,0,0,0,0,0,0,202,63
1037,正修科技大學,12 高雄市,日間部學制,副學士,66,51,15,51,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,正修科技大學,12 高雄市,進修部學制,碩士班,210,131,79,74,43,51,33,6,3,0,0,0,0,0,0,0,0,0,0
1037,正修科技大學,12 高雄市,進修部在職專班,學士班,5322,3405,1917,958,509,692,422,726,420,761,459,0,0,0,0,0,0,268,107
1037,正修科技大學,12 高雄市,進修部在職專班,學士班,1707,841,866,0,0,0,0,549,484,285,370,0,0,0,0,0,0,7,12
1037,正修科技大學,12 高雄市,進修部在職專班,副學士,314,239,75,139,46,100,29,0,0,0,0,0,0,0,0,0,0,0,0
1038,萬能科技大學,03 桃園市,日間部學制,碩士班,144,72,72,30,26,25,31,10,9,7,6,0,0,0,0,0,0,0,0
1038,萬能科技大學,03 桃園市,日間部學制,學士班,6270,3360,2910,1000,842,820,664,689,658,678,673,0,0,0,0,0,0,173,73
1038,萬能科技大學,03 桃園市,進修部學制,碩士班,121,49,72,29,63,18,8,0,1,2,0,0,0,0,0,0,0,0,0
1038,萬能科技大學,03 桃園市,進修部在職專班,學士班,3360,1852,1508,578,426,479,361,458,410,284,279,0,0,0,0,0,0,53,32
1038,萬能科技大學,03 桃園市,進修部在職專班,學士班,485,248,237,0,0,0,0,206,176,39,54,0,0,0,0,0,0,3,7
1039,玄奘大學,18 新竹市,日間部學制,博士班,5,3,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
1039,玄奘大學,18 新竹市,日間部學制,碩士班,290,116,174,36,66,33,38,26,40,21,30,0,0,0,0,0,0,0,0
1039,玄奘大學,18 新竹市,日間部學制,學士班,2859,1186,1673,194,334,251,334,252,404,370,539,0,0,0,0,0,0,119,62
1039,玄奘大學,18 新竹市,進修部學制,碩士班,172,62,110,13,27,21,33,15,24,6,18,7,8,0,0,0,0,0,0
1039,玄奘大學,18 新竹市,進修學士班,學士班,348,141,207,37,53,13,24,27,42,39,65,0,0,0,0,0,0,25,23
1040,建國科技大學,07 彰化縣,日間部學制,碩士班,168,94,74,42,39,35,22,10,6,7,7,0,0,0,0,0,0,0,0
1040,建國科技大學,07 彰化縣,日間部學制,學士班,5204,3378,1826,985,473,641,381,734,383,890,528,0,0,0,0,0,0,128,61
1040,建國科技大學,07 彰化縣,日間部學制,學士班,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,建國科技大學,07 彰化縣,進修部在職專班,學士班,1931,1426,505,450,165,376,113,339,122,221,96,0,0,0,0,0,0,40,9
1040,建國科技大學,07 彰化縣,進修部在職專班,學士班,241,171,70,0,0,0,0,92,36,78,32,0,0,0,0,0,0,1,2
1041,明志科技大學,01 新北市,日間部學制,博士班,14,12,2,8,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
1041,明志科技大學,01 新北市,日間部學制,碩士班,439,314,125,137,58,120,52,34,10,23,4,0,0,0,1,0,0,0,0
1041,明志科技大學,01 新北市,日間部學制,學士班,3587,2580,1007,658,241,622,247,592,246,602,259,0,0,0,0,0,0,106,14
1041,明志科技大學,01 新北市,進修部學制,碩士班,35,27,8,8,6,6,1,8,1,3,0,2,0,0,0,0,0,0,0
1041,明志科技大學,01 新北市,進修部在職專班,學士班,483,394,89,130,5,113,16,73,34,49,29,0,0,0,0,0,0,29,5
1041,明志科技大學,01 新北市,進修部在職專班,學士班,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1042,高苑科技大學,12 高雄市,日間部學制,碩士班,98,74,24,25,12,30,8,14,2,5,2,0,0,0,0,0,0,0,0
1042,高苑科技大學,12 高雄市,日間部學制,學士班,3067,2257,810,626,202,306,107,492,171,715,294,0,0,0,0,0,0,118,36
1042,高苑科技大學,12 高雄市,進修部學制,碩士班,180,124,56,69,35,38,16,14,4,3,0,0,1,0,0,0,0,0,0
1042,高苑科技大學,12 高雄市,進修部在職專班,學士班,1347,986,361,192,60,225,58,255,90,255,136,0,0,0,0,0,0,59,17
1043,大仁科技大學,13 屏東縣,日間部學制,碩士班,66,36,30,28,20,4,8,4,2,0,0,0,0,0,0,0,0,0,0
1043,大仁科技大學,13 屏東縣,日間部學制,學士班,4237,2000,2237,456,488,414,462,423,494,525,615,83,121,0,0,0,0,99,57
1043,大仁科技大學,13 屏東縣,日間部學制,學士班,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043,大仁科技大學,13 屏東縣,進修部學制,碩士班,130,60,70,45,56,13,13,1,1,1,0,0,0,0,0,0,0,0,0
1043,大仁科技大學,13 屏東縣,進修部在職專班,學士班,543,315,228,71,38,65,53,73,65,86,63,0,0,0,0,0,0,20,9
1043,大仁科技大學,13 屏東縣,進修部在職專班,學士班,1283,373,910,0,0,0,0,231,605,136,277,0,0,0,0,0,0,6,28
1044,聖約翰科技大學,01 新北市,日間部學制,碩士班,139,116,23,33,11,44,11,20,1,19,0,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,日間部學制,學士班,2979,2038,941,413,195,353,200,519,203,608,290,0,0,0,0,0,0,145,53
1044,聖約翰科技大學,01 新北市,日間部學制,學士班,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,日間部學制,副學士,327,246,81,53,13,60,16,71,26,62,26,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,進修部學制,碩士班,76,57,19,37,13,16,5,1,0,3,1,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,進修部在職專班,學士班,285,203,82,147,49,5,3,26,11,14,16,0,0,0,0,0,0,11,3
1045,嶺東科技大學,19 臺中市,日間部學制,碩士班,231,108,123,57,58,35,38,14,19,2,8,0,0,0,0,0,0,0,0
1045,嶺東科技大學,19 臺中市,日間部學制,學士班,7276,2793,4483,669,1164,650,1153,695,1053,660,1039,0,0,0,0,0,0,119,74
1045,嶺東科技大學,19 臺中市,日間部學制,學士班,4,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
1045,嶺東科技大學,19 臺中市,進修部學制,碩士班,146,98,48,58,29,37,18,1,1,2,0,0,0,0,0,0,0,0,0
1045,嶺東科技大學,19 臺中市,進修部在職專班,學士班,2679,1386,1293,430,373,314,273,278,306,266,288,0,0,0,0,0,0,98,53
1046,中國科技大學,30 臺北市,日間部學制,碩士班,156,92,64,37,28,32,30,15,3,8,3,0,0,0,0,0,0,0,0
1046,中國科技大學,30 臺北市,日間部學制,學士班,7977,3490,4487,776,965,792,941,857,1171,876,1268,0,0,0,0,0,0,189,142
1046,中國科技大學,30 臺北市,進修部學制,碩士班,76,58,18,34,8,20,8,4,2,0,0,0,0,0,0,0,0,0,0
1046,中國科技大學,30 臺北市,進修部在職專班,學士班,1624,880,744,184,129,184,116,207,193,241,233,0,0,0,0,0,0,64,73
1046,中國科技大學,30 臺北市,進修部在職專班,學士班,54,46,8,0,0,0,0,46,8,0,0,0,0,0,0,0,0,0,0
1046,中國科技大學,30 臺北市,進修部在職專班,副學士,24,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,日間部學制,博士班,17,14,3,2,1,3,1,4,0,2,0,1,1,2,0,0,0,0,0
1047,中臺科技大學,19 臺中市,日間部學制,碩士班,110,35,75,12,28,13,29,9,10,1,4,0,4,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,日間部學制,學士班,5144,2081,3063,508,778,451,692,508,700,486,760,0,0,0,0,0,0,128,133
1047,中臺科技大學,19 臺中市,日間部學制,學士班,466,74,392,0,0,0,0,37,188,36,191,0,0,0,0,0,0,1,13
1047,中臺科技大學,19 臺中市,日間部學制,副學士,27,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,進修部學制,碩士班,304,62,242,29,86,24,79,4,42,5,35,0,0,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,進修部在職專班,學士班,1639,587,1052,173,281,124,221,123,249,115,186,14,55,0,0,0,0,38,60
1047,中臺科技大學,19 臺中市,進修部在職專班,學士班,978,124,854,0,0,0,0,38,312,36,253,47,281,0,0,0,0,3,8
1048,亞洲大學,06 臺中市,日間部學制,博士班,211,132,79,39,24,22,15,26,9,16,12,14,9,10,5,5,5,0,0
1048,亞洲大學,06 臺中市,日間部學制,碩士班,581,252,329,109,153,76,95,41,40,26,40,0,1,0,0,0,0,0,0
1048,亞洲大學,06 臺中市,日間部學制,學士班,9616,3524,6092,825,1509,804,1479,850,1477,847,1490,0,0,0,0,0,0,198,137
1048,亞洲大學,06 臺中市,進修部學制,碩士班,401,190,211,120,140,61,60,6,7,3,4,0,0,0,0,0,0,0,0
1048,亞洲大學,06 臺中市,進修學士班,學士班,970,446,524,118,169,72,70,87,133,95,118,0,0,0,0,0,0,74,34
1049,開南大學,03 桃園市,日間部學制,碩士班,240,122,118,46,60,34,22,19,21,21,15,1,0,1,0,0,0,0,0
1049,開南大學,03 桃園市,日間部學制,學士班,5119,2508,2611,583,550,499,495,498,600,698,806,0,0,0,0,0,0,230,160
1049,開南大學,03 桃園市,進修部學制,碩士班,315,183,132,78,93,58,17,20,7,9,9,10,5,8,1,0,0,0,0
1049,開南大學,03 桃園市,進修學士班,學士班,991,581,410,168,81,102,87,117,116,136,104,0,0,0,0,0,0,58,22
1050,佛光大學,02 宜蘭縣,日間部學制,博士班,59,24,35,3,8,3,7,3,6,6,5,6,3,2,3,1,3,0,0
1050,佛光大學,02 宜蘭縣,日間部學制,碩士班,492,213,279,83,93,53,68,38,56,38,57,0,5,1,0,0,0,0,0
1050,佛光大學,02 宜蘭縣,日間部學制,學士班,2970,1380,1590,320,425,322,348,334,374,331,377,0,0,0,0,0,0,73,66
1050,佛光大學,02 宜蘭縣,進修部學制,碩士班,175,90,85,29,53,26,19,15,5,11,5,9,3,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,日間部學制,碩士班,113,28,85,12,31,6,30,4,12,6,12,0,0,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,日間部學制,學士班,8040,2324,5716,568,1453,581,1440,577,1340,527,1388,0,0,0,0,0,0,71,95
1051,台南應用科技大學,11 臺南市,日間部學制,學士班,573,130,443,0,0,0,0,58,222,60,199,0,0,0,0,0,0,12,22
1051,台南應用科技大學,11 臺南市,日間部學制,副學士,1115,227,888,50,152,50,185,47,199,45,180,35,172,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,進修部學制,碩士班,109,37,72,14,26,17,19,1,14,5,10,0,3,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,進修部在職專班,學士班,2516,912,1604,354,531,178,324,182,344,151,340,0,0,0,0,0,0,47,65
1051,台南應用科技大學,11 臺南市,進修部在職專班,學士班,265,34,231,0,0,0,0,16,105,17,121,0,0,0,0,0,0,1,5
1052,遠東科技大學,11 臺南市,日間部學制,碩士班,217,120,97,47,56,50,38,17,1,6,2,0,0,0,0,0,0,0,0
1052,遠東科技大學,11 臺南市,日間部學制,學士班,4552,2920,1632,690,385,632,297,611,340,812,536,0,0,0,0,0,0,175,74
1052,遠東科技大學,11 臺南市,進修部學制,碩士班,33,31,2,11,2,8,0,2,0,3,0,4,0,3,0,0,0,0,0
1052,遠東科技大學,11 臺南市,進修部在職專班,學士班,638,436,202,115,54,97,39,115,51,91,53,0,0,0,0,0,0,18,5
1052,遠東科技大學,11 臺南市,進修部在職專班,學士班,76,73,3,0,0,0,0,41,1,31,2,0,0,0,0,0,0,1,0
1052,遠東科技大學,11 臺南市,進修部在職專班,副學士,37,35,2,19,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,日間部學制,碩士班,225,109,116,52,38,34,49,19,16,4,13,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,日間部學制,學士班,4354,1974,2380,505,664,365,447,393,540,553,641,0,0,0,0,0,0,158,88
1053,元培醫事科技大學,18 新竹市,日間部學制,學士班,99,5,94,0,0,0,0,3,48,2,46,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,日間部學制,副學士,39,31,8,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,進修部學制,碩士班,42,14,28,6,14,5,10,3,4,0,0,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,進修部在職專班,學士班,1007,516,491,173,163,136,148,105,126,66,36,0,0,0,0,0,0,36,18
1053,元培醫事科技大學,18 新竹市,進修部在職專班,學士班,526,127,399,0,0,0,0,63,128,59,260,0,5,0,0,0,0,5,6
1054,景文科技大學,01 新北市,日間部學制,碩士班,53,38,15,19,8,14,6,1,1,4,0,0,0,0,0,0,0,0,0
1054,景文科技大學,01 新北市,日間部學制,學士班,5178,2350,2828,578,725,575,641,451,549,521,683,0,0,0,0,0,0,225,230
1054,景文科技大學,01 新北市,日間部學制,學士班,3,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1054,景文科技大學,01 新北市,進修部學制,碩士班,67,47,20,15,5,23,13,5,1,4,1,0,0,0,0,0,0,0,0
1054,景文科技大學,01 新北市,進修部在職專班,學士班,1482,752,730,244,210,142,157,190,166,139,168,0,0,0,0,0,0,37,29
1054,景文科技大學,01 新北市,進修部在職專班,學士班,278,92,186,0,0,0,0,51,95,35,85,0,0,0,0,0,0,6,6
1055,中華醫事科技大學,11 臺南市,日間部學制,碩士班,95,46,49,21,27,19,19,4,3,2,0,0,0,0,0,0,0,0,0
1055,中華醫事科技大學,11 臺南市,日間部學制,學士班,3964,1712,2252,416,587,383,538,366,475,444,584,0,0,0,0,0,0,103,68
1055,中華醫事科技大學,11 臺南市,日間部學制,學士班,679,176,503,0,0,0,0,94,252,81,246,0,0,0,0,0,0,1,5
1055,中華醫事科技大學,11 臺南市,日間部學制,副學士,85,56,29,35,13,21,16,0,0,0,0,0,0,0,0,0,0,0,0
1055,中華醫事科技大學,11 臺南市,日間部學制,副學士,2877,612,2265,117,486,156,540,139,495,121,419,62,303,0,0,0,0,17,22
1055,中華醫事科技大學,11 臺南市,進修部學制,碩士班,20,13,7,7,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0
1055,中華醫事科技大學,11 臺南市,進修部在職專班,學士班,759,320,439,90,137,68,77,59,98,71,75,14,30,0,0,0,0,18,22
1055,中華醫事科技大學,11 臺南市,進修部在職專班,學士班,683,180,503,0,0,0,0,88,251,71,183,18,54,0,0,0,0,3,15
1056,東南科技大學,01 新北市,日間部學制,碩士班,133,98,35,38,21,45,11,9,1,6,2,0,0,0,0,0,0,0,0
1056,東南科技大學,01 新北市,日間部學制,學士班,5209,3459,1750,955,496,701,357,696,383,873,448,0,0,0,0,0,0,234,66
1056,東南科技大學,01 新北市,進修部學制,碩士班,55,47,8,21,4,24,2,2,1,0,1,0,0,0,0,0,0,0,0
1056,東南科技大學,01 新北市,進修部在職專班,學士班,537,434,103,171,52,90,15,59,11,82,20,0,0,0,0,0,0,32,5
1056,東南科技大學,01 新北市,進修部在職專班,學士班,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1057,德明財經科技大學,30 臺北市,日間部學制,碩士班,57,31,26,12,12,10,9,5,4,4,1,0,0,0,0,0,0,0,0
1057,德明財經科技大學,30 臺北市,日間部學制,學士班,7079,2846,4233,741,1074,625,874,656,1000,633,1062,0,0,0,0,0,0,191,223
1057,德明財經科技大學,30 臺北市,日間部學制,學士班,154,32,122,0,0,0,0,22,49,9,71,0,0,0,0,0,0,1,2
1057,德明財經科技大學,30 臺北市,進修部學制,碩士班,55,32,23,12,6,11,10,5,6,4,1,0,0,0,0,0,0,0,0
1057,德明財經科技大學,30 臺北市,進修部在職專班,學士班,788,396,392,65,51,76,52,114,111,104,150,0,0,0,0,0,0,37,28
1057,德明財經科技大學,30 臺北市,進修部在職專班,學士班,53,16,37,0,0,0,0,5,14,9,23,0,0,0,0,0,0,2,0
1058,明道大學,07 彰化縣,日間部學制,博士班,26,14,12,4,3,2,4,2,2,3,3,3,0,0,0,0,0,0,0
1058,明道大學,07 彰化縣,日間部學制,碩士班,182,98,84,48,38,22,28,18,12,10,6,0,0,0,0,0,0,0,0
1058,明道大學,07 彰化縣,日間部學制,學士班,2819,1608,1211,385,272,275,224,385,292,478,403,0,0,0,0,0,0,85,20
1058,明道大學,07 彰化縣,進修部學制,碩士班,80,28,52,19,32,7,19,2,0,0,1,0,0,0,0,0,0,0,0
1058,明道大學,07 彰化縣,進修學士班,學士班,806,514,292,125,78,135,68,98,64,138,73,0,0,0,0,0,0,18,9
1060,南開科技大學,08 南投縣,日間部學制,碩士班,105,66,39,26,16,25,19,11,2,4,2,0,0,0,0,0,0,0,0
1060,南開科技大學,08 南投縣,日間部學制,學士班,2924,1949,975,407,242,375,205,487,218,565,276,0,0,0,0,0,0,115,34
1060,南開科技大學,08 南投縣,日間部學制,學士班,29,20,9,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0
1060,南開科技大學,08 南投縣,日間部學制,副學士,813,662,151,93,21,126,23,157,36,179,37,100,29,0,0,0,0,7,5
1060,南開科技大學,08 南投縣,進修部學制,碩士班,99,33,66,12,29,14,23,4,7,3,7,0,0,0,0,0,0,0,0
1060,南開科技大學,08 南投縣,進修部在職專班,學士班,756,483,273,125,61,95,51,99,68,131,78,0,0,0,0,0,0,33,15
1061,中華科技大學,30 臺北市,日間部學制,碩士班,200,144,56,61,28,68,22,9,4,6,2,0,0,0,0,0,0,0,0
1061,中華科技大學,30 臺北市,日間部學制,學士班,4344,2908,1436,601,291,577,269,664,337,816,451,0,0,0,0,0,0,250,88
1061,中華科技大學,30 臺北市,日間部學制,學士班,27,7,20,0,0,0,0,2,6,5,13,0,0,0,0,0,0,0,1
1061,中華科技大學,30 臺北市,進修部學制,碩士班,97,75,22,37,14,35,7,2,1,1,0,0,0,0,0,0,0,0,0
1061,中華科技大學,30 臺北市,進修部在職專班,學士班,824,671,153,204,53,125,26,169,27,132,34,0,0,0,0,0,0,41,13
1061,中華科技大學,30 臺北市,進修部在職專班,學士班,318,169,149,0,0,0,0,90,92,77,56,0,0,0,0,0,0,2,1
1062,僑光科技大學,19 臺中市,日間部學制,碩士班,50,26,24,15,15,8,7,1,2,2,0,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,日間部學制,學士班,6530,2633,3897,646,968,702,935,634,962,588,993,0,0,0,0,0,0,63,39
1062,僑光科技大學,19 臺中市,日間部學制,學士班,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,進修部學制,碩士班,35,22,13,8,8,12,5,1,0,1,0,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,進修部在職專班,學士班,4333,2354,1979,648,556,601,462,582,474,444,429,0,0,0,0,0,0,79,58
1062,僑光科技大學,19 臺中市,進修部在職專班,學士班,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1062,僑光科技大學,19 臺中市,進修部在職專班,副學士,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
1063,育達科技大學,05 苗栗縣,日間部學制,碩士班,183,91,92,46,42,25,37,11,9,9,4,0,0,0,0,0,0,0,0
1063,育達科技大學,05 苗栗縣,日間部學制,學士班,2445,1164,1281,267,345,217,230,251,255,321,377,0,0,0,0,0,0,108,74
1063,育達科技大學,05 苗栗縣,日間部學制,學士班,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1063,育達科技大學,05 苗栗縣,進修部學制,碩士班,205,115,90,70,60,29,28,10,2,6,0,0,0,0,0,0,0,0,0
1063,育達科技大學,05 苗栗縣,進修部在職專班,學士班,1174,692,482,186,151,166,108,142,110,160,95,0,0,0,0,0,0,38,18
1063,育達科技大學,05 苗栗縣,進修部在職專班,學士班,817,253,564,0,0,0,0,130,309,116,248,0,0,0,0,0,0,7,7
1063,育達科技大學,05 苗栗縣,進修部在職專班,副學士,15,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
1064,美和科技大學,13 屏東縣,日間部學制,碩士班,140,52,88,28,38,15,33,8,14,1,3,0,0,0,0,0,0,0,0
1064,美和科技大學,13 屏東縣,日間部學制,學士班,3009,1290,1719,273,394,314,438,307,410,343,439,0,0,0,0,0,0,53,38
1064,美和科技大學,13 屏東縣,日間部學制,學士班,383,47,336,0,0,0,0,25,168,22,168,0,0,0,0,0,0,0,0
1064,美和科技大學,13 屏東縣,日間部學制,副學士,1992,264,1728,44,306,47,335,79,365,51,378,37,317,0,0,0,0,6,27
1064,美和科技大學,13 屏東縣,進修部學制,碩士班,226,78,148,35,55,26,70,14,17,3,6,0,0,0,0,0,0,0,0
1064,美和科技大學,13 屏東縣,進修部在職專班,學士班,825,317,508,110,167,52,129,63,125,69,73,0,0,0,0,0,0,23,14
1064,美和科技大學,13 屏東縣,進修部在職專班,學士班,795,92,703,0,0,0,0,51,334,36,346,0,0,0,0,0,0,5,23
1064,美和科技大學,13 屏東縣,進修部在職專班,副學士,33,10,23,6,12,2,11,0,0,0,0,0,0,0,0,0,0,2,0
1065,吳鳳科技大學,10 嘉義縣,日間部學制,碩士班,64,37,27,15,14,16,11,3,0,3,2,0,0,0,0,0,0,0,0
1065,吳鳳科技大學,10 嘉義縣,日間部學制,學士班,3388,2333,1055,630,264,493,213,523,265,611,293,0,0,0,0,0,0,76,20
1065,吳鳳科技大學,10 嘉義縣,進修部學制,碩士班,67,29,38,20,22,6,14,2,0,0,1,1,0,0,1,0,0,0,0
1065,吳鳳科技大學,10 嘉義縣,進修部在職專班,學士班,841,612,229,168,66,128,55,119,38,176,64,0,0,0,0,0,0,21,6
1066,環球科技大學,09 雲林縣,日間部學制,碩士班,149,61,88,25,46,25,30,7,8,3,3,1,1,0,0,0,0,0,0
1066,環球科技大學,09 雲林縣,日間部學制,學士班,3010,1449,1561,308,347,335,328,305,383,418,452,0,0,0,0,0,0,83,51
1066,環球科技大學,09 雲林縣,進修部學制,碩士班,50,29,21,15,14,13,4,1,2,0,1,0,0,0,0,0,0,0,0
1066,環球科技大學,09 雲林縣,進修部在職專班,學士班,977,471,506,141,157,74,81,107,102,133,151,0,0,0,0,0,0,16,15
