University_Code,University_Name,County,Type,Degree,Total_Students,Male,Female,FirstYear_Male,FirstYear_Female,SecondYear_Male,SecondYear_Female,ThirdYear_Male,ThirdYear_Female,FourthYear_Male,FourthYear_Female,FifthYear_Male,FifthYear_Female,SixthYear_Male,SixthYear_Female,SeventhYear_Male,SeventhYear_Female,Supersenior_Male,Supersenior_Female
1026,樹德科技大學,12 高雄市,日間部學制,學士班,7956,3402,4554,714,"1,070",829,"1,094",853,"1,157",811,"1,097",0,0,0,0,0,0,195,136
1026,樹德科技大學,12 高雄市,日間部學制,學士班,25,11,14,0,0,0,0,3,5,8,9,0,0,0,0,0,0,0,0
1026,樹德科技大學,12 高雄市,進修部在職專班,碩士班,439,221,218,108,113,55,51,21,27,37,27,0,0,0,0,0,0,0,0
1026,樹德科技大學,12 高雄市,進修部學制,學士班,1511,806,705,275,219,128,129,160,181,175,149,0,0,0,0,0,0,68,27
1026,樹德科技大學,12 高雄市,進修部學制,學士班,446,140,306,0,0,0,0,79,166,60,138,0,0,0,0,0,0,1,2
1027,慈濟大學,15 花蓮縣,日間部學制,博士班,110,59,51,12,4,13,10,11,12,7,6,7,5,2,5,7,9,0,0
1027,慈濟大學,15 花蓮縣,日間部學制,碩士班,350,124,226,45,76,38,84,27,42,14,24,0,0,0,0,0,0,0,0
1027,慈濟大學,15 花蓮縣,日間部學制,學士班,2963,1136,1827,235,446,257,437,268,402,208,368,56,44,23,34,25,29,64,67
1027,慈濟大學,15 花蓮縣,進修部在職專班,碩士班,37,6,31,2,14,0,4,0,8,3,4,1,1,0,0,0,0,0,0
1028,臺北醫學大學,30 臺北市,日間部學制,博士班,453,260,193,52,39,60,36,32,26,29,32,25,25,31,17,31,18,0,0
1028,臺北醫學大學,30 臺北市,日間部學制,碩士班,620,225,395,100,172,81,162,30,47,14,14,0,0,0,0,0,0,0,0
1028,臺北醫學大學,30 臺北市,日間部學制,學士班,4749,2024,2725,387,569,379,599,399,616,393,569,150,107,142,119,123,46,51,100
1028,臺北醫學大學,30 臺北市,進修部在職專班,碩士班,259,63,196,23,65,25,63,12,39,3,29,0,0,0,0,0,0,0,0
1028,臺北醫學大學,30 臺北市,進修部學制,學士班,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1029,中山醫學大學,19 臺中市,日間部學制,博士班,213,142,71,26,14,26,11,25,15,25,12,15,8,13,6,12,5,0,0
1029,中山醫學大學,19 臺中市,日間部學制,碩士班,452,157,295,62,137,61,111,21,25,13,22,0,0,0,0,0,0,0,0
1029,中山醫學大學,19 臺中市,日間部學制,學士班,6265,2519,3746,444,916,489,898,537,875,572,813,142,73,157,68,102,42,76,61
1029,中山醫學大學,19 臺中市,進修部在職專班,碩士班,148,39,109,12,45,22,50,2,12,2,2,1,0,0,0,0,0,0,0
1029,中山醫學大學,19 臺中市,進修部學制,學士班,128,53,75,0,0,0,0,11,29,22,18,15,23,0,0,0,0,5,5
1029,中山醫學大學,19 臺中市,進修學士班,學士班,31,13,18,0,0,0,0,0,1,4,7,0,0,0,0,0,0,9,10
1030,龍華科技大學,03 桃園市,日間部學制,碩士班,309,222,87,93,38,77,30,35,10,17,9,0,0,0,0,0,0,0,0
1030,龍華科技大學,03 桃園市,日間部學制,學士班,6484,4171,2313,"1,027",511,957,533,944,545,"1,007",577,0,0,0,0,0,0,236,147
1030,龍華科技大學,03 桃園市,日間部學制,學士班,13,7,6,0,0,0,0,2,3,5,3,0,0,0,0,0,0,0,0
1030,龍華科技大學,03 桃園市,日間部學制,副學士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1030,龍華科技大學,03 桃園市,日間部學制,副學士,108,87,21,18,5,38,11,31,5,0,0,0,0,0,0,0,0,0,0
1030,龍華科技大學,03 桃園市,進修部在職專班,碩士班,212,152,60,48,27,84,33,8,0,12,0,0,0,0,0,0,0,0,0
1030,龍華科技大學,03 桃園市,進修部學制,學士班,3913,2819,1094,838,313,674,237,647,253,541,241,0,0,0,0,0,0,119,50
1030,龍華科技大學,03 桃園市,進修部學制,學士班,46,28,18,0,0,0,0,0,0,26,16,0,0,0,0,0,0,2,2
1031,輔英科技大學,12 高雄市,日間部學制,碩士班,128,47,81,20,39,17,27,4,8,6,5,0,2,0,0,0,0,0,0
1031,輔英科技大學,12 高雄市,日間部學制,學士班,3771,1596,2175,374,554,393,542,385,538,363,471,0,0,0,0,0,0,81,70
1031,輔英科技大學,12 高雄市,日間部學制,學士班,1513,174,1339,0,0,0,0,96,675,78,648,0,0,0,0,0,0,0,16
1031,輔英科技大學,12 高雄市,日間部學制,副學士,2702,270,2432,54,487,44,466,55,455,55,499,49,490,0,0,0,0,13,35
1031,輔英科技大學,12 高雄市,進修部在職專班,碩士班,49,2,47,0,19,1,14,0,8,1,3,0,3,0,0,0,0,0,0
1031,輔英科技大學,12 高雄市,進修部學制,學士班,516,344,172,133,52,62,30,45,37,69,43,0,0,0,0,0,0,35,10
1031,輔英科技大學,12 高雄市,進修部學制,學士班,617,116,501,0,0,0,0,54,238,39,206,14,29,0,0,0,0,9,28
1032,明新科技大學,04 新竹縣,日間部學制,碩士班,310,212,98,77,32,79,42,41,20,15,4,0,0,0,0,0,0,0,0
1032,明新科技大學,04 新竹縣,日間部學制,學士班,8201,4996,3205,"1,154",688,"1,194",706,"1,171",826,"1,176",834,0,0,0,0,0,0,301,151
1032,明新科技大學,04 新竹縣,進修部在職專班,碩士班,275,224,51,83,26,71,19,32,2,16,1,16,0,6,3,0,0,0,0
1032,明新科技大學,04 新竹縣,進修部學制,學士班,3435,2076,1359,485,294,418,280,493,361,434,331,0,0,0,0,0,0,246,93
1032,明新科技大學,04 新竹縣,進修部學制,學士班,70,25,45,0,0,0,0,8,11,17,31,0,0,0,0,0,0,0,3
1032,明新科技大學,04 新竹縣,進修部學制,副學士,28,17,11,7,7,9,3,0,0,0,0,0,0,0,0,0,0,1,1
1033,長榮大學,11 臺南市,日間部學制,博士班,38,25,13,8,1,5,1,4,2,3,1,4,3,1,5,0,0,0,0
1033,長榮大學,11 臺南市,日間部學制,碩士班,407,165,242,64,85,46,62,35,56,19,35,1,4,0,0,0,0,0,0
1033,長榮大學,11 臺南市,日間部學制,學士班,8605,3935,4670,757,938,846,"1,166","1,052","1,231","1,043","1,220",0,0,0,0,0,0,237,115
1033,長榮大學,11 臺南市,進修部在職專班,碩士班,125,61,64,18,22,20,14,9,11,6,10,8,7,0,0,0,0,0,0
1033,長榮大學,11 臺南市,進修部學制,學士班,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1033,長榮大學,11 臺南市,進修學士班,學士班,504,298,206,136,99,52,30,42,39,54,33,0,0,0,0,0,0,14,5
1034,弘光科技大學,06 臺中市,日間部學制,博士班,7,1,6,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1034,弘光科技大學,06 臺中市,日間部學制,碩士班,191,55,136,27,51,22,53,5,23,1,9,0,0,0,0,0,0,0,0
1034,弘光科技大學,06 臺中市,日間部學制,學士班,7402,2749,4653,642,"1,139",664,"1,200",678,"1,074",645,"1,099",0,0,0,0,0,0,120,141
1034,弘光科技大學,06 臺中市,日間部學制,學士班,713,27,686,0,0,0,0,12,345,14,341,0,0,0,0,0,0,1,0
1034,弘光科技大學,06 臺中市,日間部學制,副學士,264,18,246,3,49,3,49,4,48,3,49,2,48,0,0,0,0,3,3
1034,弘光科技大學,06 臺中市,進修部在職專班,碩士班,101,29,72,10,21,12,22,4,18,3,11,0,0,0,0,0,0,0,0
1034,弘光科技大學,06 臺中市,進修部學制,學士班,3247,1436,1811,423,488,335,421,304,426,275,385,11,18,0,0,0,0,88,73
1034,弘光科技大學,06 臺中市,進修部學制,學士班,924,46,878,0,0,0,0,17,306,15,297,14,265,0,0,0,0,0,10
1034,弘光科技大學,06 臺中市,進修部學制,副學士,110,15,95,14,76,0,17,0,0,0,0,0,0,0,0,0,0,1,2
1035,中國醫藥大學,19 臺中市,日間部學制,博士班,373,228,145,50,33,44,28,35,24,39,21,26,16,23,17,11,6,0,0
1035,中國醫藥大學,19 臺中市,日間部學制,碩士班,560,214,346,103,157,92,143,12,34,7,11,0,1,0,0,0,0,0,0
1035,中國醫藥大學,19 臺中市,日間部學制,學士班,6395,2901,3494,513,731,547,720,540,725,569,694,327,323,166,132,154,95,85,74
1035,中國醫藥大學,19 臺中市,進修部在職專班,碩士班,74,29,45,15,16,10,22,4,6,0,1,0,0,0,0,0,0,0,0
1035,中國醫藥大學,19 臺中市,進修部學制,學士班,66,11,55,0,0,0,0,2,11,4,25,5,19,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,日間部學制,碩士班,279,199,80,94,53,52,23,34,4,19,0,0,0,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,日間部學制,學士班,6911,4489,2422,985,539,944,545,"1,072",638,"1,221",610,0,0,0,0,0,0,267,90
1036,健行科技大學,03 桃園市,日間部學制,學士班,87,30,57,0,0,0,0,17,28,9,27,0,0,0,0,0,0,4,2
1036,健行科技大學,03 桃園市,日間部學制,副學士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1036,健行科技大學,03 桃園市,日間部學制,副學士,26,25,1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,進修部在職專班,碩士班,42,32,10,6,4,13,4,1,0,4,2,8,0,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,進修部學制,學士班,3305,2125,1180,723,338,429,208,471,303,386,278,0,0,0,0,0,0,116,53
1036,健行科技大學,03 桃園市,進修部學制,學士班,114,56,58,0,0,0,0,25,35,24,23,0,0,0,0,0,0,7,0
1037,正修科技大學,12 高雄市,日間部學制,博士班,12,12,0,3,0,2,0,4,0,1,0,0,0,1,0,1,0,0,0
1037,正修科技大學,12 高雄市,日間部學制,碩士班,385,229,156,102,67,88,68,28,13,11,8,0,0,0,0,0,0,0,0
1037,正修科技大學,12 高雄市,日間部學制,學士班,9223,5281,3942,"1,190",982,"1,248",912,"1,247",983,"1,407","1,010",0,0,0,0,0,0,189,55
1037,正修科技大學,12 高雄市,進修部在職專班,碩士班,172,108,64,56,38,39,23,12,3,1,0,0,0,0,0,0,0,0,0
1037,正修科技大學,12 高雄市,進修部學制,學士班,5534,3527,2007,897,496,778,451,825,475,740,474,0,0,0,0,0,0,287,111
1037,正修科技大學,12 高雄市,進修部學制,學士班,1352,558,794,0,0,0,0,318,423,224,360,0,0,0,0,0,0,16,11
1037,正修科技大學,12 高雄市,進修部學制,副學士,225,176,49,127,36,49,13,0,0,0,0,0,0,0,0,0,0,0,0
1038,萬能科技大學,03 桃園市,日間部學制,碩士班,140,80,60,32,33,24,17,18,4,6,6,0,0,0,0,0,0,0,0
1038,萬能科技大學,03 桃園市,日間部學制,學士班,6121,3212,2909,872,730,743,725,711,690,725,691,0,0,0,0,0,0,161,73
1038,萬能科技大學,03 桃園市,日間部學制,學士班,15,6,9,0,0,0,0,0,0,5,9,0,0,0,0,0,0,1,0
1038,萬能科技大學,03 桃園市,進修部在職專班,碩士班,109,63,46,43,39,11,6,5,1,4,0,0,0,0,0,0,0,0,0
1038,萬能科技大學,03 桃園市,進修部學制,學士班,3636,2012,1624,694,482,460,390,471,434,311,288,0,0,0,0,0,0,76,30
1038,萬能科技大學,03 桃園市,進修部學制,學士班,451,231,220,0,0,0,0,173,133,55,85,0,0,0,0,0,0,3,2
1039,玄奘大學,18 新竹市,日間部學制,博士班,7,5,2,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0
1039,玄奘大學,18 新竹市,日間部學制,碩士班,305,141,164,31,30,45,54,65,78,0,1,0,1,0,0,0,0,0,0
1039,玄奘大學,18 新竹市,日間部學制,學士班,3389,1473,1916,260,339,283,452,399,554,428,503,0,0,0,0,0,0,103,68
1039,玄奘大學,18 新竹市,進修部在職專班,碩士班,175,66,109,16,28,22,34,24,36,3,10,0,1,0,0,1,0,0,0
1039,玄奘大學,18 新竹市,進修部學制,學士班,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1039,玄奘大學,18 新竹市,進修學士班,學士班,490,223,267,75,45,22,39,37,64,57,83,0,0,0,0,0,0,32,36
1040,建國科技大學,07 彰化縣,日間部學制,碩士班,166,90,76,37,32,44,29,5,10,4,5,0,0,0,0,0,0,0,0
1040,建國科技大學,07 彰化縣,日間部學制,學士班,5578,3547,2031,673,406,760,414,929,541,"1,030",608,0,0,0,0,0,0,155,62
1040,建國科技大學,07 彰化縣,日間部學制,學士班,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1040,建國科技大學,07 彰化縣,進修部學制,學士班,1802,1318,484,461,141,354,126,232,99,239,106,0,0,0,0,0,0,32,12
1040,建國科技大學,07 彰化縣,進修部學制,學士班,292,196,96,0,0,0,0,86,32,108,64,0,0,0,0,0,0,2,0
1041,明志科技大學,01 新北市,日間部學制,博士班,5,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,明志科技大學,01 新北市,日間部學制,碩士班,432,319,113,138,60,95,37,62,8,24,7,0,1,0,0,0,0,0,0
1041,明志科技大學,01 新北市,日間部學制,學士班,3592,2546,1046,627,250,618,251,606,259,598,269,0,0,0,0,0,0,97,17
1041,明志科技大學,01 新北市,日間部學制,學士班,12,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
1041,明志科技大學,01 新北市,進修部在職專班,碩士班,31,29,2,8,1,8,1,6,0,4,0,2,0,1,0,0,0,0,0
1041,明志科技大學,01 新北市,進修部學制,學士班,488,362,126,131,18,86,39,54,30,75,33,0,0,0,0,0,0,16,6
1041,明志科技大學,01 新北市,進修部學制,學士班,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1042,高苑科技大學,12 高雄市,日間部學制,碩士班,126,89,37,38,13,34,14,13,8,4,2,0,0,0,0,0,0,0,0
1042,高苑科技大學,12 高雄市,日間部學制,學士班,3834,2739,1095,491,171,580,208,746,305,774,364,0,0,0,0,0,0,148,47
1042,高苑科技大學,12 高雄市,進修部在職專班,碩士班,220,158,62,67,31,75,26,10,4,1,1,5,0,0,0,0,0,0,0
1042,高苑科技大學,12 高雄市,進修部學制,學士班,1407,1014,393,180,50,257,93,281,138,206,94,0,0,0,0,0,0,90,18
1043,大仁科技大學,13 屏東縣,日間部學制,碩士班,67,38,29,20,21,11,8,5,0,2,0,0,0,0,0,0,0,0,0
1043,大仁科技大學,13 屏東縣,日間部學制,學士班,4565,2166,2399,456,524,477,520,545,644,495,547,89,108,0,0,0,0,104,56
1043,大仁科技大學,13 屏東縣,日間部學制,學士班,22,1,21,0,0,0,0,1,2,0,19,0,0,0,0,0,0,0,0
1043,大仁科技大學,13 屏東縣,進修部在職專班,碩士班,153,85,68,61,52,17,13,5,3,2,0,0,0,0,0,0,0,0,0
1043,大仁科技大學,13 屏東縣,進修部學制,學士班,696,404,292,91,78,76,65,105,68,111,71,0,0,0,0,0,0,21,10
1043,大仁科技大學,13 屏東縣,進修部學制,學士班,1112,276,836,0,0,0,0,189,504,85,296,0,0,0,0,0,0,2,36
1044,聖約翰科技大學,01 新北市,日間部學制,碩士班,134,116,18,42,10,38,6,16,0,20,2,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,日間部學制,學士班,3344,2282,1062,365,212,473,205,597,280,684,304,0,0,0,0,0,0,163,61
1044,聖約翰科技大學,01 新北市,日間部學制,學士班,4,1,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,日間部學制,副學士,278,212,66,60,14,79,26,73,26,0,0,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,進修部在職專班,碩士班,69,47,22,22,9,18,10,6,2,1,1,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,進修部學制,學士班,138,77,61,11,10,8,6,18,16,27,23,0,0,0,0,0,0,13,6
1045,嶺東科技大學,19 臺中市,日間部學制,碩士班,232,108,124,46,50,40,51,16,8,6,15,0,0,0,0,0,0,0,0
1045,嶺東科技大學,19 臺中市,日間部學制,學士班,7333,2792,4541,629,"1,154",708,"1,105",686,"1,059",662,"1,131",0,0,0,0,0,0,107,92
1045,嶺東科技大學,19 臺中市,日間部學制,學士班,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1045,嶺東科技大學,19 臺中市,進修部在職專班,碩士班,123,84,39,51,27,30,11,3,1,0,0,0,0,0,0,0,0,0,0
1045,嶺東科技大學,19 臺中市,進修部學制,學士班,2622,1361,1261,425,365,299,290,282,296,260,255,0,0,0,0,0,0,95,55
1046,中國科技大學,30 臺北市,日間部學制,碩士班,156,89,67,44,32,29,27,12,4,4,4,0,0,0,0,0,0,0,0
1046,中國科技大學,30 臺北市,日間部學制,學士班,8707,3696,5011,845,992,920,"1,248",903,"1,302",877,"1,332",0,0,0,0,0,0,151,137
1046,中國科技大學,30 臺北市,日間部學制,學士班,3,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1046,中國科技大學,30 臺北市,進修部在職專班,碩士班,46,32,14,23,7,8,6,1,1,0,0,0,0,0,0,0,0,0,0
1046,中國科技大學,30 臺北市,進修部學制,學士班,1994,1077,917,234,133,216,191,253,240,262,270,0,0,0,0,0,0,112,83
1047,中臺科技大學,19 臺中市,日間部學制,博士班,20,18,2,3,1,4,0,4,0,1,1,3,0,2,0,1,0,0,0
1047,中臺科技大學,19 臺中市,日間部學制,碩士班,138,48,90,16,36,23,37,7,11,2,1,0,5,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,日間部學制,學士班,5333,2153,3180,462,699,558,729,507,783,492,817,0,0,0,0,0,0,134,152
1047,中臺科技大學,19 臺中市,日間部學制,學士班,527,81,446,0,0,0,0,37,209,37,221,0,0,0,0,0,0,7,16
1047,中臺科技大學,19 臺中市,進修部在職專班,碩士班,243,41,202,24,85,12,64,4,27,1,26,0,0,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,進修部學制,學士班,1685,639,1046,174,269,140,246,128,204,126,212,0,0,0,0,0,0,71,115
1047,中臺科技大學,19 臺中市,進修部學制,學士班,1061,132,929,0,0,0,0,41,302,53,356,34,251,0,0,0,0,4,20
1048,亞洲大學,06 臺中市,日間部學制,博士班,182,114,68,29,22,28,10,16,9,19,10,10,10,6,4,6,3,0,0
1048,亞洲大學,06 臺中市,日間部學制,碩士班,600,264,336,116,156,87,80,37,54,24,45,0,1,0,0,0,0,0,0
1048,亞洲大學,06 臺中市,日間部學制,學士班,9893,3778,6115,832,"1,529",858,"1,507",885,"1,519",944,"1,424",0,0,0,0,0,0,259,136
1048,亞洲大學,06 臺中市,進修部在職專班,碩士班,397,225,172,122,129,81,24,14,14,8,5,0,0,0,0,0,0,0,0
1048,亞洲大學,06 臺中市,進修學士班,學士班,1051,497,554,102,115,89,142,108,122,112,131,0,0,0,0,0,0,86,44
1049,開南大學,03 桃園市,日間部學制,碩士班,221,121,100,49,38,32,29,24,22,14,11,1,0,1,0,0,0,0,0
1049,開南大學,03 桃園市,日間部學制,學士班,5627,2761,2866,497,488,514,634,729,824,755,792,0,0,0,0,0,0,266,128
1049,開南大學,03 桃園市,進修部在職專班,碩士班,343,225,118,115,57,60,39,17,11,17,10,10,1,6,0,0,0,0,0
1049,開南大學,03 桃園市,進修學士班,學士班,1139,626,513,158,143,128,111,142,104,135,116,0,0,0,0,0,0,63,39
1050,佛光大學,02 宜蘭縣,日間部學制,博士班,56,25,31,4,8,3,6,7,5,7,2,2,4,1,6,1,0,0,0
1050,佛光大學,02 宜蘭縣,日間部學制,碩士班,529,220,309,84,114,55,89,30,54,50,52,0,0,1,0,0,0,0,0
1050,佛光大學,02 宜蘭縣,日間部學制,學士班,3050,1447,1603,334,364,355,401,339,389,326,394,0,0,0,0,0,0,93,55
1050,佛光大學,02 宜蘭縣,進修部在職專班,碩士班,187,109,78,39,40,31,21,13,7,9,8,16,2,0,0,1,0,0,0
1051,台南應用科技大學,11 臺南市,日間部學制,碩士班,118,27,91,8,39,9,25,6,17,4,10,0,0,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,日間部學制,學士班,8193,2355,5838,592,"1,480",633,"1,424",550,"1,431",512,"1,410",0,0,0,0,0,0,68,93
1051,台南應用科技大學,11 臺南市,日間部學制,學士班,591,116,475,0,0,0,0,66,207,31,243,0,0,0,0,0,0,19,25
1051,台南應用科技大學,11 臺南市,日間部學制,副學士,1181,237,944,40,179,49,202,51,199,44,192,53,172,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,進修部在職專班,碩士班,120,28,92,11,24,14,22,2,30,1,14,0,2,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,進修部學制,學士班,2277,799,1478,239,408,188,351,163,348,153,296,0,0,0,0,0,0,56,75
1051,台南應用科技大學,11 臺南市,進修部學制,學士班,253,44,209,0,0,0,0,26,117,14,81,0,0,0,0,0,0,4,11
1052,遠東科技大學,11 臺南市,日間部學制,碩士班,210,146,64,62,44,57,15,13,2,14,3,0,0,0,0,0,0,0,0
1052,遠東科技大學,11 臺南市,日間部學制,學士班,5304,3386,1918,736,356,679,381,840,545,939,579,0,0,0,0,0,0,192,57
1052,遠東科技大學,11 臺南市,進修部在職專班,碩士班,29,28,1,8,0,5,0,3,0,2,1,4,0,6,0,0,0,0,0
1052,遠東科技大學,11 臺南市,進修部學制,學士班,597,402,195,119,44,93,48,92,57,87,44,0,0,0,0,0,0,11,2
1052,遠東科技大學,11 臺南市,進修部學制,學士班,67,63,4,0,0,0,0,34,2,29,2,0,0,0,0,0,0,0,0
1052,遠東科技大學,11 臺南市,進修部學制,副學士,40,38,2,21,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,日間部學制,碩士班,217,101,116,44,47,32,37,17,25,8,7,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,日間部學制,學士班,4781,2239,2542,513,595,428,562,585,652,530,648,0,0,0,0,0,0,183,85
1053,元培醫事科技大學,18 新竹市,日間部學制,學士班,97,4,93,0,0,0,0,2,46,2,47,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,進修部在職專班,碩士班,32,12,20,7,12,5,5,0,3,0,0,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,進修部學制,學士班,817,432,385,140,134,118,132,75,43,65,57,0,0,0,0,0,0,34,19
1053,元培醫事科技大學,18 新竹市,進修部學制,學士班,493,129,364,0,0,0,0,55,127,68,202,4,33,0,0,0,0,2,2
1054,景文科技大學,01 新北市,日間部學制,碩士班,61,41,20,15,12,19,7,4,1,3,0,0,0,0,0,0,0,0,0
1054,景文科技大學,01 新北市,日間部學制,學士班,5322,2376,2946,580,675,489,591,543,701,544,789,0,0,0,0,0,0,220,190
1054,景文科技大學,01 新北市,日間部學制,學士班,6,3,3,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0
1054,景文科技大學,01 新北市,進修部在職專班,碩士班,97,61,36,27,15,25,19,7,1,2,1,0,0,0,0,0,0,0,0
1054,景文科技大學,01 新北市,進修部學制,學士班,1528,765,763,227,223,181,139,162,189,150,185,0,0,0,0,0,0,45,27
1054,景文科技大學,01 新北市,進修部學制,學士班,285,96,189,0,0,0,0,39,88,56,100,0,0,0,0,0,0,1,1
1055,中華醫事科技大學,11 臺南市,日間部學制,碩士班,112,58,54,25,25,22,21,10,8,1,0,0,0,0,0,0,0,0,0
1055,中華醫事科技大學,11 臺南市,日間部學制,學士班,4063,1772,2291,319,512,391,508,482,603,491,586,0,0,0,0,0,0,89,82
1055,中華醫事科技大學,11 臺南市,日間部學制,學士班,714,172,542,0,0,0,0,83,256,83,283,0,0,0,0,0,0,6,3
1055,中華醫事科技大學,11 臺南市,日間部學制,副學士,110,62,48,28,22,34,25,0,0,0,0,0,0,0,0,0,0,0,1
1055,中華醫事科技大學,11 臺南市,日間部學制,副學士,2669,573,2096,142,519,141,499,120,422,72,331,87,301,0,0,0,0,11,24
1055,中華醫事科技大學,11 臺南市,進修部在職專班,碩士班,18,9,9,4,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0
1055,中華醫事科技大學,11 臺南市,進修部學制,學士班,796,342,454,90,106,63,98,78,88,69,103,3,25,0,0,0,0,39,34
1055,中華醫事科技大學,11 臺南市,進修部學制,學士班,758,186,572,0,0,0,0,84,218,75,258,22,80,0,0,0,0,5,16
1056,東南科技大學,01 新北市,日間部學制,碩士班,155,126,29,51,12,57,15,14,1,4,1,0,0,0,0,0,0,0,0
1056,東南科技大學,01 新北市,日間部學制,學士班,5580,3705,1875,847,408,758,417,926,471,896,496,0,0,0,0,0,0,278,83
1056,東南科技大學,01 新北市,進修部在職專班,碩士班,58,48,10,28,2,14,7,4,1,2,0,0,0,0,0,0,0,0,0
1056,東南科技大學,01 新北市,進修部學制,學士班,432,339,93,91,21,56,11,85,21,77,32,0,0,0,0,0,0,30,8
1056,東南科技大學,01 新北市,進修部學制,學士班,16,14,2,0,0,0,0,0,0,11,2,0,0,0,0,0,0,3,0
1057,德明財經科技大學,30 臺北市,日間部學制,碩士班,54,35,19,12,9,12,9,7,0,4,1,0,0,0,0,0,0,0,0
1057,德明財經科技大學,30 臺北市,日間部學制,學士班,7068,2740,4328,634,937,704,"1,031",646,"1,073",595,"1,117",0,0,0,0,0,0,161,170
1057,德明財經科技大學,30 臺北市,日間部學制,學士班,150,29,121,0,0,0,0,8,75,19,46,0,0,0,0,0,0,2,0
1057,德明財經科技大學,30 臺北市,進修部在職專班,碩士班,62,35,27,12,10,12,16,9,1,2,0,0,0,0,0,0,0,0,0
1057,德明財經科技大學,30 臺北市,進修部學制,學士班,1022,495,527,81,56,111,112,105,155,140,173,0,0,0,0,0,0,58,31
1057,德明財經科技大學,30 臺北市,進修部學制,學士班,64,29,35,0,0,0,0,8,24,20,11,0,0,0,0,0,0,1,0
1058,明道大學,07 彰化縣,日間部學制,博士班,20,11,9,3,4,2,2,3,3,3,0,0,0,0,0,0,0,0,0
1058,明道大學,07 彰化縣,日間部學制,碩士班,206,106,100,42,53,39,23,19,12,6,12,0,0,0,0,0,0,0,0
1058,明道大學,07 彰化縣,日間部學制,學士班,3214,1824,1390,359,286,439,317,484,413,457,346,0,0,0,0,0,0,85,28
1058,明道大學,07 彰化縣,進修部在職專班,碩士班,74,25,49,18,38,7,8,0,3,0,0,0,0,0,0,0,0,0,0
1058,明道大學,07 彰化縣,進修學士班,學士班,955,608,347,162,88,95,76,152,79,163,90,0,0,0,0,0,0,36,14
1060,南開科技大學,08 南投縣,日間部學制,碩士班,109,74,35,28,19,29,10,11,3,6,3,0,0,0,0,0,0,0,0
1060,南開科技大學,08 南投縣,日間部學制,學士班,3177,2112,1065,405,224,461,232,587,289,533,284,0,0,0,0,0,0,126,36
1060,南開科技大學,08 南投縣,日間部學制,學士班,56,42,14,0,0,0,0,19,9,22,5,0,0,0,0,0,0,1,0
1060,南開科技大學,08 南投縣,日間部學制,副學士,906,730,176,120,22,168,36,200,43,113,29,106,38,0,0,0,0,23,8
1060,南開科技大學,08 南投縣,進修部在職專班,碩士班,104,41,63,16,25,14,19,6,17,5,2,0,0,0,0,0,0,0,0
1060,南開科技大學,08 南投縣,進修部學制,學士班,865,552,313,105,60,106,66,140,80,163,90,0,0,0,0,0,0,38,17
1061,中華科技大學,30 臺北市,日間部學制,碩士班,228,170,58,72,27,86,25,9,5,3,1,0,0,0,0,0,0,0,0
1061,中華科技大學,30 臺北市,日間部學制,學士班,5011,3321,1690,622,319,708,371,850,467,899,448,0,0,0,0,0,0,242,85
