University_Code,University_Name,County,Type,Degree,Total_Students,Male,Female,FirstYear_Male,FirstYear_Female,SecondYear_Male,SecondYear_Female,ThirdYear_Male,ThirdYear_Female,FourthYear_Male,FourthYear_Female,FifthYear_Male,FifthYear_Female,SixthYear_Male,SixthYear_Female,SeventhYear_Male,SeventhYear_Female,Supersenior_Male,Supersenior_Female
1031,輔英科技大學,12 高雄市,進修部在職專班,學士班,778,156,622,0,0,0,0,69,309,57,238,14,21,0,0,0,0,16,54
1032,明新科技大學,04 新竹縣,日間部學制,碩士班,236,157,79,61,36,47,24,36,9,13,10,0,0,0,0,0,0,0,0
1032,明新科技大學,04 新竹縣,日間部學制,學士班,8117,5011,3106,1078,709,1415,937,1127,699,1117,678,0,0,0,0,0,0,274,83
1032,明新科技大學,04 新竹縣,日間部學制,學士班,21,10,11,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0
1032,明新科技大學,04 新竹縣,日間部學制,副學士,34,31,3,24,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1032,明新科技大學,04 新竹縣,進修部學制,碩士班,345,253,92,89,55,82,27,37,4,21,4,16,1,8,1,0,0,0,0
1032,明新科技大學,04 新竹縣,進修部在職專班,學士班,3089,1929,1160,495,297,459,251,411,259,376,273,0,0,0,0,0,0,188,80
1032,明新科技大學,04 新竹縣,進修部在職專班,學士班,277,125,152,0,0,0,0,80,127,45,25,0,0,0,0,0,0,0,0
1032,明新科技大學,04 新竹縣,進修部在職專班,副學士,38,24,14,9,4,14,9,0,0,0,0,0,0,0,0,0,0,1,1
1033,長榮大學,11 臺南市,日間部學制,博士班,38,27,11,7,2,4,3,7,1,6,0,3,2,0,2,0,1,0,0
1033,長榮大學,11 臺南市,日間部學制,碩士班,324,112,212,35,72,36,55,25,35,15,43,1,7,0,0,0,0,0,0
1033,長榮大學,11 臺南市,日間部學制,學士班,7576,3202,4374,767,1065,762,1207,722,904,765,1080,0,0,0,0,0,0,186,118
1033,長榮大學,11 臺南市,進修部學制,碩士班,99,50,49,35,26,9,12,3,6,3,0,0,5,0,0,0,0,0,0
1033,長榮大學,11 臺南市,進修學士班,學士班,572,362,210,184,116,50,24,59,28,56,37,0,0,0,0,0,0,13,5
1034,弘光科技大學,06 臺中市,日間部學制,博士班,13,1,12,0,3,0,3,1,3,0,3,0,0,0,0,0,0,0,0
1034,弘光科技大學,06 臺中市,日間部學制,碩士班,184,53,131,19,51,20,43,12,17,2,20,0,0,0,0,0,0,0,0
1034,弘光科技大學,06 臺中市,日間部學制,學士班,7294,2662,4632,619,1157,667,1161,618,1104,611,1081,0,0,0,0,0,0,147,129
1034,弘光科技大學,06 臺中市,日間部學制,學士班,707,32,675,0,0,0,0,17,334,14,339,0,0,0,0,0,0,1,2
1034,弘光科技大學,06 臺中市,日間部學制,副學士,256,27,229,9,43,9,43,3,49,3,48,3,45,0,0,0,0,0,1
1034,弘光科技大學,06 臺中市,進修部學制,碩士班,96,18,78,4,24,7,19,3,20,4,9,0,6,0,0,0,0,0,0
1034,弘光科技大學,06 臺中市,進修部在職專班,學士班,3314,1500,1814,421,496,337,428,320,382,306,400,9,23,0,0,0,0,107,85
1034,弘光科技大學,06 臺中市,進修部在職專班,學士班,765,44,721,0,0,0,0,15,260,20,311,9,144,0,0,0,0,0,6
1034,弘光科技大學,06 臺中市,進修部在職專班,副學士,150,24,126,9,65,13,52,0,0,0,0,0,0,0,0,0,0,2,9
1035,中國醫藥大學,19 臺中市,日間部學制,博士班,390,228,162,46,34,44,28,44,30,39,27,23,18,15,14,17,11,0,0
1035,中國醫藥大學,19 臺中市,日間部學制,碩士班,491,186,305,80,151,78,110,21,30,7,14,0,0,0,0,0,0,0,0
1035,中國醫藥大學,19 臺中市,日間部學制,學士班,6228,2730,3498,477,763,519,725,505,726,544,725,331,294,180,135,115,71,59,59
1035,中國醫藥大學,19 臺中市,進修部學制,碩士班,90,31,59,14,26,12,27,4,5,1,1,0,0,0,0,0,0,0,0
1035,中國醫藥大學,19 臺中市,進修部在職專班,學士班,13,1,12,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,2
1036,健行科技大學,03 桃園市,日間部學制,碩士班,287,193,94,106,63,66,19,11,4,9,8,1,0,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,日間部學制,學士班,6933,4646,2287,1188,517,1392,665,968,520,847,498,0,0,0,0,0,0,251,87
1036,健行科技大學,03 桃園市,日間部學制,學士班,57,28,29,0,0,0,0,4,6,23,21,0,0,0,0,0,0,1,2
1036,健行科技大學,03 桃園市,日間部學制,副學士,25,24,1,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,進修部學制,碩士班,45,30,15,12,8,10,4,3,1,4,2,1,0,0,0,0,0,0,0
1036,健行科技大學,03 桃園市,進修部在職專班,學士班,3774,2406,1368,670,475,618,317,620,332,398,206,0,0,0,0,0,0,100,38
1036,健行科技大學,03 桃園市,進修部在職專班,學士班,148,74,74,0,0,0,0,42,34,30,38,0,0,0,0,0,0,2,2
1037,正修科技大學,12 高雄市,日間部學制,博士班,12,12,0,3,0,3,0,1,0,2,0,2,0,1,0,0,0,0,0
1037,正修科技大學,12 高雄市,日間部學制,碩士班,365,209,156,91,78,81,66,26,12,11,0,0,0,0,0,0,0,0,0
1037,正修科技大學,12 高雄市,日間部學制,學士班,8632,5136,3496,1318,853,1397,906,1109,807,1113,852,0,0,0,0,0,0,199,78
1037,正修科技大學,12 高雄市,日間部學制,學士班,84,54,30,0,0,0,0,54,30,0,0,0,0,0,0,0,0,0,0
1037,正修科技大學,12 高雄市,日間部學制,副學士,129,103,26,51,9,52,17,0,0,0,0,0,0,0,0,0,0,0,0
1037,正修科技大學,12 高雄市,進修部學制,碩士班,208,140,68,74,33,59,31,7,4,0,0,0,0,0,0,0,0,0,0
1037,正修科技大學,12 高雄市,進修部在職專班,學士班,5370,3493,1877,1042,503,803,460,672,396,685,411,0,0,0,0,0,0,291,107
1037,正修科技大學,12 高雄市,進修部在職專班,學士班,1979,1055,924,0,0,0,0,545,479,497,430,0,0,0,0,0,0,13,15
1037,正修科技大學,12 高雄市,進修部在職專班,副學士,210,145,65,47,27,93,38,0,0,0,0,0,0,0,0,0,0,5,0
1038,萬能科技大學,03 桃園市,日間部學制,碩士班,144,68,76,25,31,26,21,15,21,2,3,0,0,0,0,0,0,0,0
1038,萬能科技大學,03 桃園市,日間部學制,學士班,6150,3319,2831,836,735,912,739,735,627,646,633,0,0,0,0,0,0,190,97
1038,萬能科技大學,03 桃園市,進修部學制,碩士班,102,49,53,40,40,5,11,3,1,1,1,0,0,0,0,0,0,0,0
1038,萬能科技大學,03 桃園市,進修部在職專班,學士班,3064,1706,1358,525,364,410,315,479,367,252,282,0,0,0,0,0,0,40,30
1038,萬能科技大學,03 桃園市,進修部在職專班,學士班,659,359,300,0,0,0,0,327,258,29,41,0,0,0,0,0,0,3,1
1039,玄奘大學,18 新竹市,日間部學制,博士班,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
1039,玄奘大學,18 新竹市,日間部學制,碩士班,258,94,164,28,58,17,43,27,30,22,31,0,2,0,0,0,0,0,0
1039,玄奘大學,18 新竹市,日間部學制,學士班,2327,991,1336,208,295,198,293,234,300,247,384,0,0,0,0,0,0,104,64
1039,玄奘大學,18 新竹市,進修部學制,碩士班,142,48,94,13,24,10,22,12,22,7,14,6,11,0,0,0,1,0,0
1039,玄奘大學,18 新竹市,進修學士班,學士班,159,67,92,0,0,11,12,12,19,26,43,0,0,0,0,0,0,18,18
1040,建國科技大學,07 彰化縣,日間部學制,碩士班,174,104,70,52,32,37,28,11,8,4,2,0,0,0,0,0,0,0,0
1040,建國科技大學,07 彰化縣,日間部學制,學士班,4683,3120,1563,719,348,940,421,630,344,703,377,0,0,0,0,0,0,128,73
1040,建國科技大學,07 彰化縣,日間部學制,學士班,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1040,建國科技大學,07 彰化縣,進修部在職專班,學士班,2192,1663,529,555,158,363,126,373,124,325,114,0,0,0,0,0,0,47,7
1040,建國科技大學,07 彰化縣,進修部在職專班,學士班,223,133,90,0,0,0,0,52,55,80,34,0,0,0,0,0,0,1,1
1041,明志科技大學,01 新北市,日間部學制,博士班,18,15,3,5,1,4,0,5,2,1,0,0,0,0,0,0,0,0,0
1041,明志科技大學,01 新北市,日間部學制,碩士班,463,337,126,150,49,129,53,36,18,22,5,0,0,0,0,0,1,0,0
1041,明志科技大學,01 新北市,日間部學制,學士班,3574,2581,993,647,252,634,231,606,240,592,246,0,0,0,0,0,0,102,24
1041,明志科技大學,01 新北市,進修部學制,碩士班,29,21,8,8,2,6,5,3,1,1,0,1,0,2,0,0,0,0,0
1041,明志科技大學,01 新北市,進修部在職專班,學士班,488,421,67,114,5,115,6,101,16,71,34,0,0,0,0,0,0,20,6
1042,高苑科技大學,12 高雄市,日間部學制,碩士班,60,42,18,12,10,19,7,8,1,3,0,0,0,0,0,0,0,0,0
1042,高苑科技大學,12 高雄市,日間部學制,學士班,2342,1669,673,354,206,466,173,259,94,462,165,0,0,0,0,0,0,128,35
1042,高苑科技大學,12 高雄市,進修部學制,碩士班,162,122,40,56,21,54,15,3,3,7,0,2,0,0,1,0,0,0,0
1042,高苑科技大學,12 高雄市,進修部在職專班,學士班,1152,910,242,210,31,172,44,229,52,228,85,0,0,0,0,0,0,71,30
1043,大仁科技大學,13 屏東縣,日間部學制,碩士班,66,29,37,18,19,8,15,1,3,2,0,0,0,0,0,0,0,0,0
1043,大仁科技大學,13 屏東縣,日間部學制,學士班,3801,1788,2013,441,469,404,433,366,424,395,480,76,124,0,0,0,0,106,83
1043,大仁科技大學,13 屏東縣,進修部學制,碩士班,143,65,78,42,54,19,18,4,6,0,0,0,0,0,0,0,0,0,0
1043,大仁科技大學,13 屏東縣,進修部在職專班,學士班,416,258,158,45,34,58,16,67,42,63,56,0,0,0,0,0,0,25,10
1043,大仁科技大學,13 屏東縣,進修部在職專班,學士班,1351,461,890,0,0,0,0,274,535,172,332,0,0,0,0,0,0,15,23
1044,聖約翰科技大學,01 新北市,日間部學制,碩士班,109,86,23,26,5,35,12,13,4,12,2,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,日間部學制,學士班,2113,1430,683,181,107,264,129,342,194,504,194,0,0,0,0,0,0,139,59
1044,聖約翰科技大學,01 新北市,日間部學制,副學士,340,267,73,45,8,50,10,56,17,60,19,56,19,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,進修部學制,碩士班,130,92,38,58,24,32,12,2,1,0,1,0,0,0,0,0,0,0,0
1044,聖約翰科技大學,01 新北市,進修部在職專班,學士班,352,277,75,151,26,85,34,6,3,33,9,0,0,0,0,0,0,2,3
1044,聖約翰科技大學,01 新北市,進修部在職專班,副學士,29,8,21,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,嶺東科技大學,19 臺中市,日間部學制,碩士班,229,98,131,44,68,38,37,11,21,5,5,0,0,0,0,0,0,0,0
1045,嶺東科技大學,19 臺中市,日間部學制,學士班,7328,2766,4562,630,1213,707,1142,617,1099,662,1022,0,0,0,0,0,0,150,86
1045,嶺東科技大學,19 臺中市,日間部學制,學士班,8,4,4,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0
1045,嶺東科技大學,19 臺中市,進修部學制,碩士班,160,111,49,64,37,39,11,8,1,0,0,0,0,0,0,0,0,0,0
1045,嶺東科技大學,19 臺中市,進修部在職專班,學士班,2726,1398,1328,410,385,327,290,308,276,259,302,0,0,0,0,0,0,94,75
1046,中國科技大學,30 臺北市,日間部學制,碩士班,155,89,66,36,35,31,25,12,4,10,2,0,0,0,0,0,0,0,0
1046,中國科技大學,30 臺北市,日間部學制,學士班,7251,3203,4048,767,926,753,938,715,853,805,1141,0,0,0,0,0,0,163,190
1046,中國科技大學,30 臺北市,進修部學制,碩士班,88,64,24,26,15,34,7,2,1,2,1,0,0,0,0,0,0,0,0
1046,中國科技大學,30 臺北市,進修部在職專班,學士班,1490,849,641,272,162,139,105,161,117,197,187,0,0,0,0,0,0,80,70
1046,中國科技大學,30 臺北市,進修部在職專班,學士班,73,65,8,0,0,0,0,22,0,43,8,0,0,0,0,0,0,0,0
1046,中國科技大學,30 臺北市,進修部在職專班,副學士,22,21,1,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,日間部學制,博士班,14,10,4,1,1,2,1,3,1,1,0,1,0,1,1,1,0,0,0
1047,中臺科技大學,19 臺中市,日間部學制,碩士班,107,28,79,16,38,9,23,1,10,2,7,0,1,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,日間部學制,學士班,4931,2038,2893,490,714,495,719,412,655,491,679,0,0,0,0,0,0,150,126
1047,中臺科技大學,19 臺中市,日間部學制,學士班,478,77,401,0,0,0,0,41,217,34,180,0,0,0,0,0,0,2,4
1047,中臺科技大學,19 臺中市,日間部學制,副學士,43,19,24,9,11,10,13,0,0,0,0,0,0,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,進修部學制,碩士班,286,60,226,23,85,25,61,6,48,6,32,0,0,0,0,0,0,0,0
1047,中臺科技大學,19 臺中市,進修部在職專班,學士班,1640,584,1056,183,299,122,239,107,200,109,217,18,50,0,0,0,0,45,51
1047,中臺科技大學,19 臺中市,進修部在職專班,學士班,903,103,800,0,0,0,0,34,347,33,253,15,39,0,0,0,0,21,161
1048,亞洲大學,06 臺中市,日間部學制,博士班,241,152,89,41,24,36,21,21,13,26,8,9,8,10,9,9,6,0,0
1048,亞洲大學,06 臺中市,日間部學制,碩士班,640,281,359,139,167,75,106,38,45,29,41,0,0,0,0,0,0,0,0
1048,亞洲大學,06 臺中市,日間部學制,學士班,9490,3376,6114,779,1540,813,1481,804,1468,817,1470,0,0,0,0,0,0,163,155
1048,亞洲大學,06 臺中市,進修部學制,碩士班,408,193,215,118,133,58,60,13,14,4,8,0,0,0,0,0,0,0,0
1048,亞洲大學,06 臺中市,進修學士班,學士班,910,426,484,104,128,102,136,73,71,86,121,0,0,0,0,0,0,61,28
1049,開南大學,03 桃園市,日間部學制,碩士班,220,89,131,29,74,26,29,21,11,13,17,0,0,0,0,0,0,0,0
1049,開南大學,03 桃園市,日間部學制,學士班,4300,2060,2240,452,537,463,484,457,458,465,572,0,0,0,0,0,0,223,189
1049,開南大學,03 桃園市,進修部學制,碩士班,321,173,148,88,98,42,31,19,5,12,4,6,6,6,4,0,0,0,0
1049,開南大學,03 桃園市,進修學士班,學士班,1053,590,463,197,151,123,96,106,97,114,103,0,0,0,0,0,0,50,16
1050,佛光大學,02 宜蘭縣,日間部學制,博士班,65,27,38,5,5,3,9,3,5,2,6,6,5,6,3,2,5,0,0
1050,佛光大學,02 宜蘭縣,日間部學制,碩士班,441,166,275,68,111,35,57,32,42,30,63,1,1,0,1,0,0,0,0
1050,佛光大學,02 宜蘭縣,日間部學制,學士班,2890,1338,1552,324,412,299,386,297,333,334,369,0,0,0,0,0,0,84,52
1050,佛光大學,02 宜蘭縣,進修部學制,碩士班,154,90,64,33,34,13,16,14,4,16,5,13,5,1,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,日間部學制,碩士班,99,28,71,16,19,9,33,2,13,1,6,0,0,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,日間部學制,學士班,7994,2396,5598,636,1441,599,1412,551,1353,534,1291,0,0,0,0,0,0,76,101
1051,台南應用科技大學,11 臺南市,日間部學制,學士班,538,102,436,0,0,0,0,35,199,57,209,0,0,0,0,0,0,10,28
1051,台南應用科技大學,11 臺南市,日間部學制,副學士,1080,240,840,54,149,53,164,50,182,45,183,38,162,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,進修部學制,碩士班,115,26,89,8,28,11,32,5,14,0,8,2,7,0,0,0,0,0,0
1051,台南應用科技大學,11 臺南市,進修部在職專班,學士班,2632,987,1645,340,521,239,388,172,325,192,352,0,0,0,0,0,0,44,59
1051,台南應用科技大學,11 臺南市,進修部在職專班,學士班,256,42,214,0,0,0,0,23,108,17,93,0,0,0,0,0,0,2,13
1052,遠東科技大學,11 臺南市,日間部學制,碩士班,245,134,111,67,39,44,66,16,4,7,2,0,0,0,0,0,0,0,0
1052,遠東科技大學,11 臺南市,日間部學制,學士班,3748,2504,1244,520,254,604,306,581,259,611,333,0,0,0,0,0,0,188,92
1052,遠東科技大學,11 臺南市,進修部學制,碩士班,39,37,2,13,0,11,2,5,0,1,0,2,0,5,0,0,0,0,0
1052,遠東科技大學,11 臺南市,進修部在職專班,學士班,790,569,221,140,44,118,46,106,40,185,87,0,0,0,0,0,0,20,4
1052,遠東科技大學,11 臺南市,進修部在職專班,學士班,84,80,4,0,0,0,0,35,3,42,1,0,0,0,0,0,0,3,0
1052,遠東科技大學,11 臺南市,進修部在職專班,副學士,36,31,5,14,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,日間部學制,碩士班,249,122,127,58,57,35,39,20,23,9,8,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,日間部學制,學士班,3921,1750,2171,441,576,435,540,355,431,373,533,0,0,0,0,0,0,146,91
1053,元培醫事科技大學,18 新竹市,日間部學制,學士班,96,5,91,0,0,0,0,2,47,3,44,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,日間部學制,副學士,35,27,8,0,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,進修部學制,碩士班,48,14,34,3,13,5,16,3,3,3,2,0,0,0,0,0,0,0,0
1053,元培醫事科技大學,18 新竹市,進修部在職專班,學士班,1337,707,630,279,209,168,164,126,137,98,116,0,0,0,0,0,0,36,4
1053,元培醫事科技大學,18 新竹市,進修部在職專班,學士班,520,132,388,0,0,0,0,56,153,72,222,0,0,0,0,0,0,4,13
1054,景文科技大學,01 新北市,日間部學制,碩士班,45,32,13,12,5,17,6,2,2,1,0,0,0,0,0,0,0,0,0
1054,景文科技大學,01 新北市,日間部學制,學士班,5070,2281,2789,533,782,587,712,550,617,430,521,0,0,0,0,0,0,181,157
1054,景文科技大學,01 新北市,日間部學制,學士班,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1054,景文科技大學,01 新北市,進修部學制,碩士班,47,29,18,14,12,12,5,1,1,2,0,0,0,0,0,0,0,0,0
1054,景文科技大學,01 新北市,進修部在職專班,學士班,1343,695,648,254,223,117,115,137,146,162,143,0,0,0,0,0,0,25,21
1054,景文科技大學,01 新北市,進修部在職專班,學士班,342,150,192,0,0,0,0,103,107,44,84,0,0,0,0,0,0,3,1
1055,中華醫事科技大學,11 臺南市,日間部學制,碩士班,96,48,48,24,24,19,22,5,2,0,0,0,0,0,0,0,0,0,0
1055,中華醫事科技大學,11 臺南市,日間部學制,學士班,3585,1445,2140,224,479,424,628,347,521,347,455,0,0,0,0,0,0,103,57
1055,中華醫事科技大學,11 臺南市,日間部學制,學士班,706,188,518,0,0,0,0,93,267,92,249,0,0,0,0,0,0,3,2
1055,中華醫事科技大學,11 臺南市,日間部學制,副學士,93,58,35,23,22,35,13,0,0,0,0,0,0,0,0,0,0,0,0
1055,中華醫事科技大學,11 臺南市,日間部學制,副學士,3057,685,2372,137,487,150,491,150,529,130,458,108,382,0,0,0,0,10,25
1055,中華醫事科技大學,11 臺南市,進修部學制,碩士班,27,14,13,6,8,6,5,0,0,2,0,0,0,0,0,0,0,0,0
1055,中華醫事科技大學,11 臺南市,進修部在職專班,學士班,770,321,449,100,150,64,86,56,78,63,89,4,18,0,0,0,0,34,28
1055,中華醫事科技大學,11 臺南市,進修部在職專班,學士班,656,173,483,0,0,0,0,80,243,79,220,0,0,0,0,0,0,14,20
1056,東南科技大學,01 新北市,日間部學制,碩士班,129,91,38,40,16,40,22,5,0,6,0,0,0,0,0,0,0,0,0
1056,東南科技大學,01 新北市,日間部學制,學士班,4757,3141,1616,858,446,821,405,630,310,635,367,0,0,0,0,0,0,197,88
1056,東南科技大學,01 新北市,進修部學制,碩士班,48,40,8,18,4,20,4,1,0,1,0,0,0,0,0,0,0,0,0
1056,東南科技大學,01 新北市,進修部在職專班,學士班,640,497,143,170,73,147,39,90,16,67,8,0,0,0,0,0,0,23,7
1056,東南科技大學,01 新北市,進修部在職專班,學士班,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1057,德明財經科技大學,30 臺北市,日間部學制,碩士班,44,27,17,6,4,8,10,6,1,7,2,0,0,0,0,0,0,0,0
1057,德明財經科技大學,30 臺北市,日間部學制,學士班,6905,2843,4062,721,1047,739,1033,550,814,634,978,0,0,0,0,0,0,199,190
1057,德明財經科技大學,30 臺北市,日間部學制,學士班,127,41,86,0,0,0,0,16,38,25,47,0,0,0,0,0,0,0,1
1057,德明財經科技大學,30 臺北市,進修部學制,碩士班,48,30,18,5,8,10,5,6,3,5,2,3,0,1,0,0,0,0,0
1057,德明財經科技大學,30 臺北市,進修部在職專班,學士班,655,351,304,72,67,51,35,81,60,113,105,0,0,0,0,0,0,34,37
1057,德明財經科技大學,30 臺北市,進修部在職專班,學士班,47,20,27,0,0,0,0,15,14,5,12,0,0,0,0,0,0,0,1
1058,明道大學,07 彰化縣,日間部學制,博士班,29,19,10,6,1,4,3,2,2,2,2,3,2,2,0,0,0,0,0
1058,明道大學,07 彰化縣,日間部學制,碩士班,162,90,72,37,29,24,22,18,19,11,2,0,0,0,0,0,0,0,0
1058,明道大學,07 彰化縣,日間部學制,學士班,2250,1310,940,249,199,345,233,253,198,369,286,0,0,0,0,0,0,94,24
1058,明道大學,07 彰化縣,進修部學制,碩士班,60,25,35,15,18,4,4,4,12,2,1,0,0,0,0,0,0,0,0
1058,明道大學,07 彰化縣,進修學士班,學士班,761,482,279,144,87,107,65,120,68,94,55,0,0,0,0,0,0,17,4
1060,南開科技大學,08 南投縣,日間部學制,碩士班,99,56,43,16,21,24,15,7,5,9,2,0,0,0,0,0,0,0,0
1060,南開科技大學,08 南投縣,日間部學制,學士班,2476,1641,835,294,178,373,221,384,199,489,207,0,0,0,0,0,0,101,30
1060,南開科技大學,08 南投縣,日間部學制,學士班,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1060,南開科技大學,08 南投縣,日間部學制,副學士,715,586,129,66,18,90,20,118,22,143,30,155,34,0,0,0,0,14,5
1060,南開科技大學,08 南投縣,進修部學制,碩士班,92,30,62,14,23,11,28,3,6,2,5,0,0,0,0,0,0,0,0
1060,南開科技大學,08 南投縣,進修部在職專班,學士班,723,481,242,138,54,108,59,106,51,101,63,0,0,0,0,0,0,28,15
1061,中華科技大學,30 臺北市,日間部學制,碩士班,205,161,44,95,14,56,22,8,6,2,2,0,0,0,0,0,0,0,0
1061,中華科技大學,30 臺北市,日間部學制,學士班,3693,2523,1170,547,245,563,271,535,248,643,325,0,0,0,0,0,0,235,81
1061,中華科技大學,30 臺北市,日間部學制,學士班,19,5,14,0,0,0,0,3,9,2,5,0,0,0,0,0,0,0,0
1061,中華科技大學,30 臺北市,進修部學制,碩士班,105,80,25,45,12,28,11,6,1,1,1,0,0,0,0,0,0,0,0
1061,中華科技大學,30 臺北市,進修部在職專班,學士班,853,695,158,242,76,128,26,124,26,165,25,0,0,0,0,0,0,36,5
1061,中華科技大學,30 臺北市,進修部在職專班,學士班,301,149,152,0,0,0,0,61,81,85,70,0,0,0,0,0,0,3,1
1062,僑光科技大學,19 臺中市,日間部學制,碩士班,54,26,28,16,14,10,14,0,0,0,0,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,日間部學制,學士班,6451,2618,3833,602,936,654,993,678,908,614,953,0,0,0,0,0,0,70,43
1062,僑光科技大學,19 臺中市,日間部學制,學士班,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,進修部學制,碩士班,30,18,12,10,6,7,6,1,0,0,0,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,進修部在職專班,學士班,4511,2525,1986,679,519,587,460,611,478,558,468,0,0,0,0,0,0,90,61
1063,育達科技大學,05 苗栗縣,日間部學制,碩士班,141,68,73,23,18,27,28,9,21,9,6,0,0,0,0,0,0,0,0
1063,育達科技大學,05 苗栗縣,日間部學制,學士班,1980,992,988,203,152,261,319,188,207,238,246,0,0,0,0,0,0,102,64
1063,育達科技大學,05 苗栗縣,進修部學制,碩士班,206,127,79,65,31,46,41,10,6,6,1,0,0,0,0,0,0,0,0
1063,育達科技大學,05 苗栗縣,進修部在職專班,學士班,1097,640,457,207,134,128,103,131,98,131,107,0,0,0,0,0,0,43,15
1063,育達科技大學,05 苗栗縣,進修部在職專班,學士班,801,237,564,0,0,0,0,119,279,111,276,0,0,0,0,0,0,7,9
1064,美和科技大學,13 屏東縣,日間部學制,碩士班,115,45,70,22,29,18,29,2,8,3,4,0,0,0,0,0,0,0,0
1064,美和科技大學,13 屏東縣,日間部學制,學士班,2698,1141,1557,260,334,267,396,282,395,296,403,0,0,0,0,0,0,36,29
1064,美和科技大學,13 屏東縣,日間部學制,學士班,367,45,322,0,0,0,0,20,155,24,165,0,0,0,0,0,0,1,2
1064,美和科技大學,13 屏東縣,日間部學制,副學士,1857,252,1605,52,276,44,300,45,316,66,337,36,335,0,0,0,0,9,41
1064,美和科技大學,13 屏東縣,進修部學制,碩士班,190,57,133,16,68,31,47,4,14,6,4,0,0,0,0,0,0,0,0
1064,美和科技大學,13 屏東縣,進修部在職專班,學士班,718,267,451,75,113,69,110,47,113,58,109,0,0,0,0,0,0,18,6
1064,美和科技大學,13 屏東縣,進修部在職專班,學士班,667,99,568,0,0,0,0,44,280,44,273,0,0,0,0,0,0,11,15
1064,美和科技大學,13 屏東縣,進修部在職專班,副學士,14,3,11,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0
1065,吳鳳科技大學,10 嘉義縣,日間部學制,碩士班,53,33,20,19,4,12,12,1,2,1,2,0,0,0,0,0,0,0,0
1065,吳鳳科技大學,10 嘉義縣,日間部學制,學士班,3266,2268,998,626,272,607,245,464,212,505,256,0,0,0,0,0,0,66,13
1065,吳鳳科技大學,10 嘉義縣,日間部學制,副學士,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1065,吳鳳科技大學,10 嘉義縣,進修部學制,碩士班,64,34,30,22,18,11,12,0,0,0,0,0,0,1,0,0,0,0,0
1065,吳鳳科技大學,10 嘉義縣,進修部在職專班,學士班,843,609,234,193,78,135,57,133,50,116,44,0,0,0,0,0,0,32,5
1066,環球科技大學,09 雲林縣,日間部學制,碩士班,149,53,96,25,54,17,30,8,8,2,4,1,0,0,0,0,0,0,0
1066,環球科技大學,09 雲林縣,日間部學制,學士班,2555,1209,1346,278,322,269,305,313,304,283,365,0,0,0,0,0,0,66,50
1066,環球科技大學,09 雲林縣,進修部學制,碩士班,56,20,36,8,22,9,9,3,3,0,2,0,0,0,0,0,0,0,0
1066,環球科技大學,09 雲林縣,進修部在職專班,學士班,849,394,455,127,147,98,114,64,80,94,93,0,0,0,0,0,0,11,21
1066,環球科技大學,09 雲林縣,進修部在職專班,學士班,344,121,223,0,0,0,0,55,97,66,126,0,0,0,0,0,0,0,0
1066,環球科技大學,09 雲林縣,進修部在職專班,副學士,185,83,102,44,54,35,45,0,0,0,0,0,0,0,0,0,0,4,3
1067,台灣首府大學,11 臺南市,日間部學制,碩士班,45,18,27,12,10,5,17,0,0,0,0,1,0,0,0,0,0,0,0
1067,台灣首府大學,11 臺南市,日間部學制,學士班,1224,605,619,103,121,159,147,130,155,150,172,0,0,0,0,0,0,63,24
